FID,X,Y,Aspect,DEM,DisToLinea,LineaDen,NDVI,Plan_Curva,Profile_Cu,Slope,Slope_Leng,STI,SPI,TPI,TWI,VRM,LULC_2015,habitat,GDP,DisFromRiv,DisFromRoa,target
507,110.08 ,32.28 ,128.6600037,407,558.0319824,0.364974,0.169955,0.0119352,-0.0028908,6.0914798,174.8529968,8.8968401,-46.5817986,-5,12.3884001,0.0036111,2,1400,293,1381.300049,1290.349976,0
508,109.84 ,32.34 ,4.7636399,582,1248.880005,0.348045,0.203748,-0.0058036,-0.0015203,11.3480997,120,0,-407.7019958,-7.7297301,11.9183998,0.0082958,2,1400,292,1781.910034,1005.780029,0
509,110.03 ,32.39 ,43.152401,677,1050,0.379879,0.303902,0.0000442,-0.0013943,20.0788002,296.9849854,0.156008,675.1359863,-7.1891899,4.4463601,0.0028544,2,100,261,1636.859985,9395.320313,0
510,109.87 ,32.33 ,341.5650024,504,349.8569946,0.388715,0.210926,-0.00224,-0.0001304,22.8621006,162.4259949,0.892929,213.7660065,-3.8648601,5.0210299,0.0012599,2,1400,292,1034.459961,2800.459961,0
511,109.88 ,32.39 ,90,558,445.9819946,0.342206,0.251995,0,-0.0011037,3.81407,30,0.704917,47.7780991,-1.51351,4.3221202,0.0004425,1,1400,211,3099.73999,1027.030029,0
512,110.00 ,32.39 ,118.6100006,515,94.8683014,0.29938,0.287612,0.0038634,-0.0012779,11.7957001,42.4263992,0.114008,-58.2570992,-2.6486499,11.0021,0.0009185,1,1400,203,3513.199951,7212.490234,0
513,109.88 ,32.43 ,329.0360107,625,1092.02002,0.363105,0.221444,-0.001261,0.0002318,10.9991999,42.4263992,0.0282645,-16742.80078,1.27027,11.0021,0.0001046,2,1400,295,3608.48999,960,0
514,110.04 ,32.34 ,26.5650997,474,361.2479858,0.327192,0.210547,-0.0238514,0.0031627,6.3793702,0,0.781165,2.89448,-2.7837801,5.7395902,0.0042485,1,1400,292,827.5869751,4265.169922,0
515,109.92 ,32.39 ,149.0359955,625,729.9320068,0.335575,0.321454,0.0225302,-0.0009892,10.9991999,0,0.372963,-8371.389648,5.7837801,10.309,0.0055126,2,1400,293,6400.700195,1959.209961,0
516,110.02 ,32.27 ,303.6900024,640,1148.650024,0.417448,0.24697,-0.0018964,0.0014942,19.8269997,84.8527985,0.0877914,133.4559937,1.89189,4.1058502,0.0007704,2,100,291,1429.02002,2643.580078,0
517,110.01 ,32.44 ,237.1710052,889,1020.440002,0.316755,0.335901,-0.0001049,0.0010701,31.5858002,42.4263992,0.220468,10.2908001,5,5.85744,0.0013077,2,100,295,2627.870117,11181.7998,0
518,109.95 ,32.44 ,15.5241003,705,210,0.410393,0.240971,0.0048774,-0.0008383,17.2943993,157.279007,0.387914,-9559.900391,2.7297299,11.9183998,0.0016262,2,1400,204,7362.299805,7331.609863,0
519,110.06 ,32.31 ,151.3899994,485,660.6810303,0.235966,0.341782,-0.0021011,0.0009327,11.7957001,0,0.107658,-29.1285,-0.0540541,10.309,0.0009298,1,1400,292,3060,3121.300049,0
520,109.96 ,32.32 ,96.3402023,506,947.2589722,0.296121,0.239466,-0.0035913,0.000524,8.5824804,60,0.216814,-100.8720016,0.513514,11.4076004,0.000754,1,1400,211,4871.189941,432.6659851,0
521,109.89 ,32.42 ,303.6900024,545,67.0820007,0.37084,0.24608,0.004504,-0.0004269,19.8269997,127.2789993,0.31956,177.9409943,1.6486501,4.3935299,0.000872,2,1400,203,5749.129883,2053.409912,0
522,109.87 ,32.35 ,94.7636032,519,642.0280151,0.292914,0.299892,-0.0015273,0.0018597,11.3480997,72.4263992,0.196627,-244.6210022,2.10811,11.4076004,0.0018302,1,1400,259,722.4959717,1266.060059,0
523,109.98 ,32.37 ,164.0549927,568,150,0.364705,0.377867,-0.001555,-0.0003589,6.91817,90,0.499291,88.4141006,-2.2162199,5.0929499,0.0003907,2,300,293,2492.889893,5119.729981,0
524,109.96 ,32.29 ,33.6901016,549,108.1669998,0.265104,0.28108,-0.0014223,-0.0010886,16.7236004,169.7059937,0.176138,241.8249969,-0.567568,4.5330601,0.0001816,2,1400,291,4593.529785,3461.850098,0
525,110.01 ,32.41 ,113.1989975,703,1259.290039,0.171076,0.387057,-0.0153945,0.0019077,7.23384,369.4110107,0.707554,756.1799927,0.513514,5.9548602,0.0029342,2,100,204,2501.540039,9477.769531,0
526,110.00 ,32.38 ,90,514,240,0.284701,0.291769,0,0,5.7105899,90,0.0969099,-77.3557968,0,11.6952,0.0002082,1,1400,203,3035.340088,6755.930176,0
527,110.06 ,32.28 ,285.2550049,404,540.8330078,0.352635,0.208506,0.0040705,0.0013736,10.7595997,0,0.701171,124.7549973,5.10811,1.97604,0.0021517,2,1400,292,1620,496.5880127,0
528,110.09 ,32.41 ,103.2409973,880,1771.02002,0.289458,0.196215,-0.0103255,0.0002015,16.2287006,337.2789917,1.6909,619.4769897,-5.1621599,7.5405598,0.0047108,2,100,212,4272.759766,7314.709961,0
529,110.05 ,32.26 ,87.6140976,526,982.7000122,0.285376,0.356029,-0.0073882,0.0001441,21.8185997,217.279007,0.911164,-52.2999001,-5.3783798,12.6114998,0.0058761,2,1400,209,766.6160278,1916.719971,0
530,109.95 ,32.39 ,141.3399963,623,792.5910034,0.507057,0.387444,0.0038091,-0.0007605,12.0482998,289.7059937,0.2421,-171.0079956,-1,12.6114998,0.000307,2,1400,260,5448.120117,3182.26001,0
531,109.96 ,32.42 ,50.5275002,685,330,0.416705,0.31608,0.0050682,-0.0010794,20.1553993,169.7059937,0.360857,552.8779907,0.0540541,3.70613,0.0009908,2,1400,294,7413.890137,6736.120117,0
532,110.03 ,32.43 ,174.8059998,645,930,0.364888,0.32929,-0.0042052,-0.0024344,10.4308004,234.8529968,1.4867001,473.428009,-10.2432003,5.24756,0.0063036,2,100,213,1113.640015,11754.2998,0
533,110.00 ,32.24 ,118.3010025,710,161.5549927,0.349305,0.327077,0.0092583,0.000966,13.8247004,0,0.377623,92.8592987,7.5405402,2.2713101,0.0043752,2,1400,208,4652.419922,5642.870117,0
534,109.94 ,32.37 ,194.0359955,637,30,0.548974,0.254248,-0.0351914,-0.0003569,3.9310999,42.4263992,1.3258899,90.7419968,-3.2432401,4.4916,0.0020275,1,1400,211,5828.419922,1087.469971,0
535,110.10 ,32.30 ,196.5039978,422,1332.219971,0.320091,0.375944,-0.0028958,-0.002701,25.1424007,144.8529968,0.425056,2.03497,-9.2973003,9.9837303,0.005185,2,100,210,152.970993,3123.600098,0
536,110.03 ,32.25 ,342.6459961,434,60,0.320292,0.218207,0.0054206,-0.0018493,15.6094999,30,3.6341801,-5.9254098,-2.45946,11.0021,0.0021629,2,1400,208,2371.709961,3286.879883,0
537,109.85 ,32.37 ,323.1300049,433,997.2459717,0.188288,0.177017,0.0055111,0.0002638,14.0361996,0,0.186577,296.2449951,1.6486501,1.11121,0.0029384,2,1400,293,108.1669998,904.4890137,0
538,109.88 ,32.36 ,79.3803024,466,1572.069946,0.338837,0.234459,-0.002349,0.0000735,15.1796999,222.4259949,0.824302,-140.0590057,-2.8378401,12.3884001,0.0005659,1,1400,210,1763.890015,890.9550171,0
539,110.07 ,32.31 ,248.1990051,480,1113.640015,0.230004,0.312677,-0.0021344,0.0003653,10.1765003,397.2789917,0.393322,953.565979,-1.5945899,6.9949098,0.0003115,2,1400,202,2912.939941,3865.810059,0
540,109.96 ,32.43 ,90,687,300,0.4029,0.360894,0.0095238,0.0016332,6.6544299,0,0.289495,11.6787004,4.89189,4.3446298,0.003625,2,1400,262,8053.919922,7022.370117,0
541,110.07 ,32.44 ,189.4620056,789,2105.350098,0.208972,0.285131,-0.0266593,-0.0000739,5.7888298,1661.540039,0.334551,-24917.59961,-6.02703,17.6490993,0.0039746,2,100,205,3099.73999,7723.470215,0
542,109.87 ,32.41 ,220.3650055,676,361.2479858,0.339192,0.302923,-0.0015814,0.0001048,23.6284008,254.5579987,0.423872,-3154.25,-2.2973001,12.2549,0.0009122,2,1400,195,3602.120117,408.0440063,0
543,109.98 ,32.33 ,236.3099976,481,1860.23999,0.155721,0.242941,-0.0241792,-0.0002125,3.43891,42.4263992,0.493742,27.5762005,-0.108108,5.6826701,0.0003432,1,1400,211,2730,1544.339966,0
544,109.91 ,32.32 ,264.8059998,417,300,0.375125,0.232055,-0.0024737,-0.0006238,10.4308004,60,1.1252,142.0279999,-1.7027,4.0435901,0.0004182,1,1400,291,300,876.1849976,0
545,110.00 ,32.33 ,20.5559998,505,361.2479858,0.140788,0.202486,0.0021377,0.0002437,8.1044397,0,0,-117.2669983,-0.864865,10.309,0.0001943,1,1400,210,939.1489868,2580.169922,0
546,110.11 ,32.23 ,267.7090149,876,1294.180054,0.155195,0.167944,0.0023432,0.0006246,39.8280983,60,0.020416,-144.1309967,7.4594598,11.4076004,0.0042937,2,100,209,2178.669922,2874.530029,0
547,109.99 ,32.26 ,45,653,524.7860107,0.358268,0.298675,0,-0.0010672,9.3689203,157.279007,0.186295,-8.3880901,-3.2162199,11.9183998,0.0007143,2,1400,208,4011.030029,5154.419922,0
548,110.06 ,32.25 ,270,507,483.7349854,0.158151,0.244355,0,0.0004523,20.9734993,60,0.468726,-145.7640076,2.6486499,11.4076004,0.0015862,2,1400,208,1126.099976,2612.76001,0
549,109.93 ,32.33 ,310.6010132,481,150,0.411273,0.0502105,-0.0033178,-0.0000442,8.7356901,42.4263992,0.195919,-49.4281006,0.918919,11.0021,0.0001825,1,1400,293,3122.590088,84.8527985,0
550,109.87 ,32.39 ,315,541,1082.079956,0.322835,0.253215,0,-0.0011074,2.6989501,0,0.14267,-14.2203999,-2.45946,10.309,0.0010716,1,1400,211,2482.040039,494.7730103,0
551,109.90 ,32.41 ,81.8699036,556,953.414978,0.382764,0.206056,0.0045255,-0.0005224,6.7213702,120,0.433879,70.2845993,-1.97297,5.7687201,0.0007317,1,1400,261,5989.490234,2534.419922,0
552,109.94 ,32.36 ,284.0360107,588,189.7369995,0.599292,0.274029,-0.0038045,-0.0000586,15.3695002,42.4263992,0.29245,-31.6784,1.3783799,11.4076004,0.0012958,2,1400,210,5218.450195,976.7290039,0
553,110.10 ,32.44 ,250.427002,880,349.8569946,0.304306,0.306261,-0.002796,-0.0002644,38.5196991,144.8529968,0.580584,225.3159943,-5.8648601,5.27671,0.0025384,2,100,205,5361.279785,5454.149902,0
554,109.98 ,32.22 ,34.3802986,635,390,0.308079,0.277407,0.0010545,-0.003042,20.9916,429.4110107,0.55546,-653.4869995,-6.7567601,12.948,0.0037158,2,1400,179,5426.930176,8582.830078,0
555,110.06 ,32.21 ,279.4620056,614,721.2490234,0.22894,0.418457,-0.0077016,-0.0019666,5.7888298,60,0.529546,-48.5093002,-4.2702699,11.4076004,0.0023082,2,1400,186,2036.910034,6134.25,0
556,110.09 ,32.38 ,180,931,523.927002,0.289636,0.41332,0.0166667,0,14.9314003,0,0,-29.4734993,9.6486502,10.309,0.0163359,2,100,294,4569.560059,8253.44043,0
557,109.88 ,32.39 ,116.5650024,443,558.0319824,0.228208,0.224401,0.0178885,-0.0001109,2.1343,0,0,-47.4803009,-0.108108,10.309,0.000122,1,1400,293,3088.689941,465.7250061,0
558,110.03 ,32.41 ,123.1790009,708,1129.290039,0.318371,0.358865,0.0016768,-0.0017752,27.3724003,127.2789993,0.972299,-151.8059998,-2.43243,11.6952,0.0018879,2,100,204,1056.829956,10798.7998,0
559,109.89 ,32.33 ,162.1809998,474,60,0.391686,0.320402,-0.0018999,-0.0005324,26.1131992,30,0,89.552803,-1.27027,3.6938601,0.00042,1,1400,209,660.6810303,2535.129883,0
560,109.96 ,32.26 ,243.4349976,625,127.2789993,0.349414,0.25168,-0.0059629,-0.0021139,14.6211004,114.8529968,0.8565,-342.4159851,-4.5135102,12.1007004,0.002241,2,1400,208,4954.450195,5850,0
